Column mapping:
  timestamp <- 'sensor_timestamp'
  altitude_feet <- 'sensor_altitude_feet'
  accel_icm_x <- 'sensor_accel_icm_x'
  accel_icm_y <- 'sensor_accel_icm_y'
  accel_icm_z <- 'sensor_accel_icm_z'
  accel_bno_x <- 'sensor_accel_bno_x'
  accel_bno_y <- 'sensor_accel_bno_y'
  accel_bno_z <- 'sensor_accel_bno_z'
  gyro_x <- 'sensor_gyro_x'
  gyro_y <- 'sensor_gyro_y'
  gyro_z <- 'sensor_gyro_z'
  quat_w <- 'sensor_quat_w'
  quat_x <- 'sensor_quat_x'
  quat_y <- 'sensor_quat_y'
  quat_z <- 'sensor_quat_z'
time_s,altitude_m,velocity_mps,apogee_prediction_m,status,horizontal_velocity_mps
787.233,205.563,-21.6597,1754.37,descent,3662.26
787.244,205.588,-21.6491,1754.37,descent,3662.34
787.255,205.618,-21.6354,1754.37,descent,3662.41
787.265,205.657,-21.6137,1754.37,descent,3662.48
787.275,205.693,-21.5949,1754.37,descent,3662.55
787.285,205.728,-21.5775,1754.37,descent,3662.62
787.295,205.764,-21.5584,1754.37,descent,3662.7
787.305,205.801,-21.5395,1754.37,descent,3662.77
787.315,205.837,-21.5209,1754.37,descent,3662.83
787.325,205.872,-21.5039,1754.37,descent,3662.91
787.336,205.901,-21.491,1754.37,descent,3662.98
787.347,205.915,-21.41,1754.37,descent,3663.07
787.382,205.427,-21.5417,1754.37,descent,3663.38
787.413,205.035,-21.847,1754.37,descent,3663.59
787.424,205.074,-21.8282,1754.37,descent,3663.67
787.435,205.098,-21.817,1754.37,descent,3663.75
787.446,205.142,-21.7905,1754.37,descent,3663.82
787.456,205.19,-21.7616,1754.37,descent,3663.9
787.466,205.242,-21.7292,1754.37,descent,3663.97
787.477,205.293,-21.6982,1754.37,descent,3664.04
787.487,205.342,-21.6691,1754.37,descent,3664.11
787.498,205.372,-21.6536,1754.37,descent,3664.19
787.509,205.403,-21.5585,1754.37,descent,3664.28
787.54,204.997,-21.8531,1754.37,descent,3664.51
787.551,205.056,-21.8174,1754.37,descent,3664.58
787.561,205.108,-21.7846,1754.37,descent,3664.65
787.572,205.152,-21.6787,1754.37,descent,3664.75
787.583,205.193,-21.6547,1754.37,descent,3664.83
787.593,205.245,-21.6233,1754.37,descent,3664.9
787.604,205.292,-21.5958,1754.37,descent,3664.97
787.614,205.339,-21.5675,1754.37,descent,3665.04
787.634,205.172,-21.7034,1754.37,descent,3665.19
787.645,205.223,-21.6715,1754.37,descent,3665.26
787.656,205.262,-21.6494,1754.37,descent,3665.34
787.666,205.308,-21.6216,1754.37,descent,3665.41
787.676,205.358,-21.5912,1754.37,descent,3665.48
787.687,205.405,-21.5636,1754.37,descent,3665.55
787.697,205.457,-21.5322,1754.37,descent,3665.62
787.707,205.508,-21.5016,1754.37,descent,3665.69
787.717,205.556,-21.4738,1754.37,descent,3665.76
787.727,205.604,-21.446,1754.37,descent,3665.83
787.737,205.645,-21.4234,1754.37,descent,3665.91
787.747,205.689,-21.3986,1754.37,descent,3665.98
787.758,205.712,-21.3902,1754.37,descent,3666.05
787.77,205.721,-21.3923,1754.37,descent,3666.13
787.78,205.765,-21.3682,1754.37,descent,3666.2
787.79,205.806,-21.346,1754.37,descent,3666.27
787.8,205.847,-21.2507,1754.37,descent,3666.36
787.831,205.442,-21.5493,1754.37,descent,3666.59
787.841,205.495,-21.5206,1754.37,descent,3666.66
787.852,205.522,-21.5081,1754.37,descent,3666.73
787.863,205.563,-21.4848,1754.37,descent,3666.81
787.873,205.599,-21.4657,1754.37,descent,3666.88
787.883,205.643,-21.4411,1754.37,descent,3666.95
787.894,205.667,-21.432,1754.37,descent,3667.03
787.915,205.493,-21.5732,1754.37,descent,3667.17
787.925,205.54,-21.5458,1754.37,descent,3667.24
787.935,205.586,-21.5188,1754.37,descent,3667.31
787.946,205.617,-21.5033,1754.37,descent,3667.39
787.957,205.646,-21.4901,1754.37,descent,3667.46
787.967,205.681,-21.4712,1754.37,descent,3667.54
787.977,205.718,-21.4516,1754.37,descent,3667.61
787.987,205.756,-21.4313,1754.37,descent,3667.68
787.998,205.794,-21.4114,1754.37,descent,3667.75
788.008,205.817,-21.4031,1754.37,descent,3667.83
788.019,205.844,-21.3911,1754.37,descent,3667.9
788.029,205.877,-21.3755,1754.37,descent,3667.97
788.04,205.906,-21.3626,1754.37,descent,3668.04
788.052,205.905,-21.373,1754.37,descent,3668.13
788.062,205.942,-21.2788,1754.37,descent,3668.22
788.093,205.531,-21.5824,1754.37,descent,3668.44
788.105,205.535,-21.5902,1754.37,descent,3668.53
788.116,205.575,-21.5683,1754.37,descent,3668.6
788.126,205.605,-21.5534,1754.37,descent,3668.68
788.136,205.647,-21.5293,1754.37,descent,3668.75
788.146,205.689,-21.5059,1754.37,descent,3668.82
788.157,205.726,-21.4864,1754.37,descent,3668.89
788.167,205.762,-21.4675,1754.37,descent,3668.96
788.177,205.799,-21.448,1754.37,descent,3669.03
788.187,205.834,-21.4304,1754.37,descent,3669.1
788.197,205.871,-21.411,1754.37,descent,3669.17
788.208,205.889,-21.407,1754.37,descent,3669.25
788.219,205.912,-21.3987,1754.37,descent,3669.32
788.229,205.947,-21.3816,1754.37,descent,3669.39
788.239,205.972,-21.3723,1754.37,descent,3669.47
788.25,205.997,-21.3622,1754.37,descent,3669.54
788.261,206.013,-21.36,1754.37,descent,3669.61
788.271,206.038,-21.3506,1754.37,descent,3669.69
788.283,206.022,-21.3727,1754.37,descent,3669.77
788.294,206.048,-21.3623,1754.37,descent,3669.84
788.304,206.079,-21.3488,1754.37,descent,3669.91
788.315,206.089,-21.3507,1754.37,descent,3669.99
788.325,206.118,-21.3387,1754.37,descent,3670.06
788.336,206.124,-21.344,1754.37,descent,3670.14
788.346,206.134,-21.3461,1754.37,descent,3670.21
788.368,205.927,-21.5152,1754.37,descent,3670.36
788.378,205.942,-21.5121,1754.37,descent,3670.44
788.389,205.964,-21.5045,1754.37,descent,3670.51
788.399,205.994,-21.4911,1754.37,descent,3670.58
788.409,206.025,-21.4766,1754.37,descent,3670.65
788.42,206.033,-21.4797,1754.37,descent,3670.73
788.431,206.053,-21.4734,1754.37,descent,3670.8
788.441,206.068,-21.471,1754.37,descent,3670.88
788.451,206.089,-21.4643,1754.37,descent,3670.95
788.462,206.097,-21.4682,1754.37,descent,3671.02
788.473,206.112,-21.4658,1754.37,descent,3671.1
788.483,206.131,-21.4606,1754.37,descent,3671.17
788.493,206.152,-21.454,1754.37,descent,3671.24
788.504,206.175,-21.4459,1754.37,descent,3671.31
788.514,206.198,-21.4377,1754.37,descent,3671.38
788.524,206.221,-21.4303,1754.37,descent,3671.45
788.534,206.243,-21.4229,1754.37,descent,3671.52
788.544,206.259,-21.4209,1754.37,descent,3671.59
788.554,206.279,-21.4153,1754.37,descent,3671.66
788.564,206.297,-21.4119,1754.37,descent,3671.73
788.576,206.274,-21.4392,1754.37,descent,3671.82
788.586,206.291,-21.436,1754.37,descent,3671.89
788.596,206.307,-21.4333,1754.37,descent,3671.96
788.607,206.302,-21.4475,1754.37,descent,3672.04
788.617,206.318,-21.445,1754.37,descent,3672.11
788.627,206.335,-21.442,1754.37,descent,3672.18
788.637,206.349,-21.441,1754.37,descent,3672.25
788.647,206.363,-21.4399,1754.37,descent,3672.32
788.658,206.358,-21.4537,1754.37,descent,3672.39
788.669,206.366,-21.4578,1754.37,descent,3672.47
788.679,206.365,-21.4685,1754.37,descent,3672.54
788.691,206.336,-21.5002,1754.37,descent,3672.63
788.701,206.35,-21.4993,1754.37,descent,3672.7
788.711,206.359,-21.502,1754.37,descent,3672.77
788.722,206.371,-21.4289,1754.37,descent,3672.85
788.753,205.939,-21.7466,1754.37,descent,3673.08
788.763,205.949,-21.75,1754.37,descent,3673.15
788.774,205.963,-21.668,1754.37,descent,3673.25
788.806,205.521,-21.9877,1754.37,descent,3673.48
788.816,205.548,-21.977,1754.37,descent,3673.55
788.826,205.578,-21.9616,1754.37,descent,3673.62
788.836,205.607,-21.9467,1754.37,descent,3673.69
788.846,205.632,-21.9345,1754.37,descent,3673.76
788.856,205.663,-21.9184,1754.37,descent,3673.83
788.867,205.689,-21.9059,1754.37,descent,3673.9
788.877,205.716,-21.8927,1754.37,descent,3673.97
788.887,205.744,-21.8788,1754.37,descent,3674.04
788.897,205.763,-21.8718,1754.37,descent,3674.11
788.907,205.789,-21.8593,1754.37,descent,3674.19
788.918,205.793,-21.8641,1754.37,descent,3674.26
788.928,205.805,-21.8623,1754.37,descent,3674.34
788.939,205.82,-21.8582,1754.37,descent,3674.41
788.949,205.841,-21.8495,1754.37,descent,3674.48
788.959,205.864,-21.8399,1754.37,descent,3674.55
788.97,205.864,-21.8475,1754.37,descent,3674.63
788.98,205.883,-21.8405,1754.37,descent,3674.7
788.99,205.906,-21.8304,1754.37,descent,3674.77
789,205.924,-21.8247,1754.37,descent,3674.84
789.01,205.941,-21.8191,1754.37,descent,3674.91
789.02,205.96,-21.8123,1754.37,descent,3674.98
789.035,205.869,-21.8885,1754.37,descent,3675.08
789.046,205.873,-21.8928,1754.37,descent,3675.16
789.056,205.887,-21.8895,1754.37,descent,3675.23
789.066,205.902,-21.8849,1754.37,descent,3675.3
789.077,205.9,-21.8938,1754.37,descent,3675.38
789.089,205.894,-21.9055,1754.37,descent,3675.45
789.099,205.908,-21.9016,1754.37,descent,3675.53
789.11,205.906,-21.9102,1754.37,descent,3675.6
789.12,205.917,-21.9092,1754.37,descent,3675.67
789.13,205.928,-21.9076,1754.37,descent,3675.75
789.14,205.943,-21.9039,1754.37,descent,3675.82
789.151,205.952,-21.9043,1754.37,descent,3675.89
789.161,205.969,-21.8986,1754.37,descent,3675.96
789.171,205.982,-21.8958,1754.37,descent,3676.03
789.181,205.996,-21.8187,1754.37,descent,3676.12
789.213,205.529,-22.1518,1754.37,descent,3676.35
789.224,205.542,-22.0516,1754.37,descent,3676.45
789.255,205.105,-22.3617,1754.37,descent,3676.68
789.265,205.143,-22.3402,1754.37,descent,3676.75
789.276,205.163,-22.3293,1754.37,descent,3676.82
789.286,205.19,-22.3132,1754.37,descent,3676.89
789.296,205.219,-22.2962,1754.37,descent,3676.97
789.307,205.247,-22.2793,1754.37,descent,3677.04
789.317,205.26,-22.2736,1754.37,descent,3677.11
789.328,205.279,-22.2637,1754.37,descent,3677.19
789.338,205.306,-22.2486,1754.37,descent,3677.26
789.349,205.329,-22.2358,1754.37,descent,3677.33
789.359,205.35,-22.2249,1754.37,descent,3677.4
789.37,205.358,-22.2231,1754.37,descent,3677.48
789.38,205.38,-22.2114,1754.37,descent,3677.55
789.391,205.402,-22.1998,1754.37,descent,3677.62
789.401,205.423,-22.1891,1754.37,descent,3677.7
789.411,205.448,-22.1751,1754.37,descent,3677.77
789.421,205.476,-22.1593,1754.37,descent,3677.84
789.431,205.496,-22.1493,1754.37,descent,3677.91
789.442,205.505,-22.0691,1754.37,descent,3678
789.473,205.063,-22.3793,1754.37,descent,3678.23
789.483,205.099,-22.3589,1754.37,descent,3678.3
789.495,205.089,-22.3692,1754.37,descent,3678.38
789.506,205.124,-22.2709,1754.37,descent,3678.47
789.537,204.69,-22.5702,1754.37,descent,3678.7
789.547,204.728,-22.5462,1754.37,descent,3678.77
789.557,204.772,-22.4369,1754.37,descent,3678.87
789.579,204.567,-22.5783,1754.37,descent,3679.02
789.59,204.596,-22.5595,1754.37,descent,3679.1
789.601,204.629,-22.536,1754.37,descent,3679.17
789.611,204.674,-22.5052,1754.37,descent,3679.24
789.621,204.721,-22.4723,1754.37,descent,3679.31
789.631,204.764,-22.4426,1754.37,descent,3679.38
789.641,204.809,-22.412,1754.37,descent,3679.45
789.651,204.845,-22.3879,1754.37,descent,3679.53
789.662,204.879,-22.3652,1754.37,descent,3679.6
789.672,204.907,-22.3473,1754.37,descent,3679.67
789.683,204.938,-22.3269,1754.37,descent,3679.75
789.693,204.974,-22.3036,1754.37,descent,3679.82
789.703,205.006,-22.2829,1754.37,descent,3679.89
789.714,205.043,-22.2584,1754.37,descent,3679.96
789.726,205.019,-22.2789,1754.37,descent,3680.05
789.737,205.056,-22.2549,1754.37,descent,3680.12
789.747,205.094,-22.2302,1754.37,descent,3680.19
789.757,205.129,-22.2077,1754.37,descent,3680.26
789.768,205.142,-22.2019,1754.37,descent,3680.34
789.778,205.171,-22.1841,1754.37,descent,3680.41
789.789,205.19,-22.1743,1754.37,descent,3680.49
789.799,205.205,-22.1667,1754.37,descent,3680.56
789.809,205.24,-22.1455,1754.37,descent,3680.63
789.82,205.254,-22.1396,1754.37,descent,3680.71
789.831,205.28,-22.1239,1754.37,descent,3680.78
789.842,205.291,-22.1208,1754.37,descent,3680.86
789.852,205.303,-22.1162,1754.37,descent,3680.93
789.863,205.326,-22.1033,1754.37,descent,3681
789.873,205.35,-22.0901,1754.37,descent,3681.08
789.883,205.379,-22.0727,1754.37,descent,3681.15
789.894,205.384,-22.0737,1754.37,descent,3681.22
789.905,205.397,-22.0693,1754.37,descent,3681.3
789.915,205.418,-22.0585,1754.37,descent,3681.37
789.925,205.441,-22.0461,1754.37,descent,3681.44
789.935,205.461,-22.0364,1754.37,descent,3681.51
789.945,205.49,-22.0201,1754.37,descent,3681.58
789.955,205.513,-22.0083,1754.37,descent,3681.65
789.965,205.534,-21.9979,1754.37,descent,3681.72
789.976,205.555,-21.9881,1754.37,descent,3681.79
789.986,205.572,-21.9804,1754.37,descent,3681.86
789.997,205.573,-21.9859,1754.37,descent,3681.94
790.008,205.558,-22.0023,1754.37,descent,3682.02
790.018,205.578,-21.9931,1754.37,descent,3682.09
790.029,205.596,-21.9849,1754.37,descent,3682.16
790.039,205.618,-21.9743,1754.37,descent,3682.23
790.049,205.637,-21.9658,1754.37,descent,3682.3
790.059,205.655,-21.9586,1754.37,descent,3682.37
790.069,205.667,-21.9554,1754.37,descent,3682.44
790.079,205.683,-21.9493,1754.37,descent,3682.52
790.089,205.7,-21.8704,1754.37,descent,3682.6
790.122,205.216,-22.2137,1754.37,descent,3682.85
790.133,205.235,-22.2075,1754.37,descent,3682.92
790.143,205.255,-22.1973,1754.37,descent,3682.99
790.153,205.282,-22.1811,1754.37,descent,3683.06
790.163,205.307,-22.1672,1754.37,descent,3683.13
790.174,205.329,-22.1557,1754.37,descent,3683.2
790.184,205.356,-22.1403,1754.37,descent,3683.27
790.194,205.377,-22.1298,1754.37,descent,3683.34
790.204,205.394,-22.1221,1754.37,descent,3683.42
790.214,205.417,-22.1097,1754.37,descent,3683.49
790.225,205.42,-22.1124,1754.37,descent,3683.56
790.236,205.43,-22.1097,1754.37,descent,3683.64
790.246,205.451,-22.0994,1754.37,descent,3683.71
790.256,205.461,-22.0966,1754.37,descent,3683.78
790.267,205.473,-22.0926,1754.37,descent,3683.85
790.278,205.474,-22.0978,1754.37,descent,3683.93
790.288,205.489,-22.0915,1754.37,descent,3684
790.298,205.507,-22.0834,1754.37,descent,3684.07
790.308,205.519,-22.0794,1754.37,descent,3684.14
790.318,205.534,-22.0739,1754.37,descent,3684.21
790.329,205.551,-22.0664,1754.37,descent,3684.29
790.339,205.565,-22.0611,1754.37,descent,3684.36
790.349,205.581,-22.055,1754.37,descent,3684.43
790.359,205.595,-22.0497,1754.37,descent,3684.5
790.37,205.589,-22.0594,1754.37,descent,3684.57
790.38,205.593,-22.0625,1754.37,descent,3684.65
790.391,205.609,-21.9813,1754.37,descent,3684.74
790.422,205.167,-22.0919,1754.37,descent,3685.01
790.454,204.727,-22.4162,1754.37,descent,3685.23
790.464,204.768,-22.3933,1754.37,descent,3685.3
790.474,204.79,-22.3801,1754.37,descent,3685.38
790.485,204.808,-22.3693,1754.37,descent,3685.45
790.496,204.842,-22.3477,1754.37,descent,3685.52
790.506,204.869,-22.331,1754.37,descent,3685.6
790.517,204.882,-22.325,1754.37,descent,3685.67
790.528,204.903,-22.2343,1754.37,descent,3685.77
790.56,204.462,-22.5391,1754.37,descent,3686
790.57,204.5,-22.5156,1754.37,descent,3686.07
790.581,204.543,-22.486,1754.37,descent,3686.14
790.591,204.587,-22.4554,1754.37,descent,3686.21
790.602,204.611,-22.4396,1754.37,descent,3686.29
790.612,204.638,-22.4222,1754.37,descent,3686.36
790.623,204.676,-22.3963,1754.37,descent,3686.44
790.633,204.717,-22.3679,1754.37,descent,3686.51
790.643,204.758,-22.3406,1754.37,descent,3686.58
790.653,204.797,-22.3145,1754.37,descent,3686.65
790.663,204.833,-22.2908,1754.37,descent,3686.72
790.673,204.871,-22.2655,1754.37,descent,3686.79
790.683,204.91,-22.2401,1754.37,descent,3686.86
790.693,204.944,-22.2182,1754.37,descent,3686.93
790.703,204.981,-22.1944,1754.37,descent,3687
790.718,204.923,-22.2406,1754.37,descent,3687.1
790.728,204.951,-22.2238,1754.37,descent,3687.17
790.738,204.985,-22.2018,1754.37,descent,3687.24
790.748,205.016,-22.1823,1754.37,descent,3687.31
790.759,205.046,-22.1638,1754.37,descent,3687.39
790.771,205.016,-22.19,1754.37,descent,3687.48
790.782,205.041,-22.1746,1754.37,descent,3687.55
790.792,205.067,-22.1593,1754.37,descent,3687.62
790.802,205.097,-22.141,1754.37,descent,3687.69
790.813,205.122,-22.127,1754.37,descent,3687.77
790.824,205.134,-22.1221,1754.37,descent,3687.84
790.834,205.153,-22.1123,1754.37,descent,3687.92
790.844,205.176,-22.0993,1754.37,descent,3687.99
790.855,205.2,-22.0859,1754.37,descent,3688.06
790.865,205.225,-22.0719,1754.37,descent,3688.13
790.875,205.251,-22.057,1754.37,descent,3688.2
790.886,205.264,-22.0518,1754.37,descent,3688.28
790.896,205.292,-22.0357,1754.37,descent,3688.35
790.906,205.317,-22.022,1754.37,descent,3688.42
790.917,205.322,-22.0229,1754.37,descent,3688.49
790.927,205.347,-22.0097,1754.37,descent,3688.56
790.937,205.369,-21.9979,1754.37,descent,3688.63
790.947,205.376,-21.9979,1754.37,descent,3688.71
790.958,205.378,-22.0017,1754.37,descent,3688.78
790.969,205.402,-21.9896,1754.37,descent,3688.85
790.979,205.406,-21.9914,1754.37,descent,3688.93
790.99,205.409,-21.9953,1754.37,descent,3689.01
791,205.429,-21.9857,1754.37,descent,3689.08
791.011,205.444,-21.9795,1754.37,descent,3689.15
791.021,205.462,-21.9716,1754.37,descent,3689.22
791.032,205.463,-21.9769,1754.37,descent,3689.3
791.042,205.471,-21.9759,1754.37,descent,3689.37
791.053,205.487,-21.9697,1754.37,descent,3689.44
791.064,205.483,-21.9786,1754.37,descent,3689.52
791.074,205.495,-21.9753,1754.37,descent,3689.59
791.085,205.503,-21.9751,1754.37,descent,3689.67
791.095,205.516,-21.9705,1754.37,descent,3689.74
791.105,205.529,-21.9666,1754.37,descent,3689.81
791.115,205.542,-21.963,1754.37,descent,3689.88
791.126,205.537,-21.9722,1754.37,descent,3689.96
791.137,205.54,-21.9763,1754.37,descent,3690.03
791.147,205.549,-21.9752,1754.37,descent,3690.1
791.157,205.565,-21.9693,1754.37,descent,3690.17
791.167,205.574,-21.968,1754.37,descent,3690.25
791.178,205.572,-21.9758,1754.37,descent,3690.32
791.188,205.587,-21.971,1754.37,descent,3690.39
791.198,205.599,-21.9676,1754.37,descent,3690.46
791.209,205.594,-21.978,1754.37,descent,3690.54
791.219,205.609,-21.9729,1754.37,descent,3690.61
791.23,205.604,-21.9832,1754.37,descent,3690.69
791.24,205.616,-21.9797,1754.37,descent,3690.76
791.251,205.625,-21.9792,1754.37,descent,3690.83
791.261,205.622,-21.9883,1754.37,descent,3690.9
791.271,205.636,-21.9839,1754.37,descent,3690.97
791.282,205.642,-21.9106,1754.37,descent,3691.06
791.313,205.191,-22.2315,1754.37,descent,3691.29
791.324,205.193,-22.2373,1754.37,descent,3691.37
791.335,205.206,-22.2329,1754.37,descent,3691.44
791.345,205.222,-22.2255,1754.37,descent,3691.51
791.355,205.244,-22.2143,1754.37,descent,3691.58
791.365,205.262,-22.2058,1754.37,descent,3691.66
791.376,205.273,-22.2023,1754.37,descent,3691.73
791.387,205.274,-22.206,1754.37,descent,3691.8
791.397,205.286,-22.2026,1754.37,descent,3691.88
791.41,205.25,-22.2341,1754.37,descent,3691.96
791.42,205.268,-22.2253,1754.37,descent,3692.04
791.431,205.266,-22.2316,1754.37,descent,3692.11
791.441,205.286,-22.2215,1754.37,descent,3692.18
791.452,205.284,-22.2278,1754.37,descent,3692.26
791.463,205.283,-22.2334,1754.37,descent,3692.34
791.474,205.279,-22.2412,1754.37,descent,3692.41
791.484,205.291,-22.2375,1754.37,descent,3692.49
791.494,205.308,-22.2298,1754.37,descent,3692.56
791.505,205.321,-22.2253,1754.37,descent,3692.63
791.515,205.331,-22.2222,1754.37,descent,3692.7
791.526,205.329,-22.2286,1754.37,descent,3692.78
791.536,205.336,-22.2284,1754.37,descent,3692.85
791.547,205.347,-22.2254,1754.37,descent,3692.92
791.557,205.361,-22.2197,1754.37,descent,3692.99
791.567,205.372,-22.2168,1754.37,descent,3693.07
791.577,205.38,-22.216,1754.37,descent,3693.14
791.588,205.378,-22.2224,1754.37,descent,3693.21
791.599,205.383,-22.224,1754.37,descent,3693.29
791.609,205.395,-22.2206,1754.37,descent,3693.36
791.619,205.4,-22.2218,1754.37,descent,3693.43
791.63,205.397,-22.2291,1754.37,descent,3693.51
791.641,205.4,-22.2326,1754.37,descent,3693.58
791.651,205.407,-22.2326,1754.37,descent,3693.65
791.661,205.414,-22.2325,1754.37,descent,3693.72
791.688,205.061,-22.4968,1754.37,descent,3693.91
791.698,205.079,-22.4873,1754.37,descent,3693.98
791.709,205.08,-22.4901,1754.37,descent,3694.06
791.72,205.084,-22.4903,1754.37,descent,3694.13
791.73,205.104,-22.4789,1754.37,descent,3694.2
791.741,205.095,-22.4896,1754.37,descent,3694.28
791.752,205.099,-22.4898,1754.37,descent,3694.36
791.762,205.114,-22.482,1754.37,descent,3694.43
791.772,205.125,-22.4773,1754.37,descent,3694.5
791.782,205.142,-22.4688,1754.37,descent,3694.57
791.793,205.14,-22.4743,1754.37,descent,3694.65
791.804,205.138,-22.4792,1754.37,descent,3694.72
791.815,205.15,-22.474,1754.37,descent,3694.8
791.825,205.164,-22.4669,1754.37,descent,3694.87
791.835,205.169,-22.4672,1754.37,descent,3694.94
791.845,205.181,-22.462,1754.37,descent,3695.01
791.856,205.189,-22.46,1754.37,descent,3695.08
791.866,205.189,-22.4637,1754.37,descent,3695.16
791.876,205.205,-22.3819,1754.37,descent,3695.25
791.908,204.744,-22.6997,1754.37,descent,3695.48
791.918,204.768,-22.6874,1754.37,descent,3695.55
791.928,204.791,-22.6726,1754.37,descent,3695.62
791.938,204.817,-22.6565,1754.37,descent,3695.69
791.949,204.821,-22.6556,1754.37,descent,3695.76
791.96,204.835,-22.6479,1754.37,descent,3695.84
791.97,204.85,-22.6394,1754.37,descent,3695.91
791.981,204.867,-22.6295,1754.37,descent,3695.98
791.991,204.888,-22.6164,1754.37,descent,3696.05
792.002,204.888,-22.6193,1754.37,descent,3696.13
792.012,204.898,-22.6143,1754.37,descent,3696.2
792.023,204.91,-22.6081,1754.37,descent,3696.27
792.036,204.845,-22.6577,1754.37,descent,3696.37
792.047,204.853,-22.6544,1754.37,descent,3696.45
792.058,204.864,-22.6487,1754.37,descent,3696.52
792.068,204.883,-22.637,1754.37,descent,3696.59
792.078,204.905,-22.6235,1754.37,descent,3696.66
792.09,204.878,-22.6458,1754.37,descent,3696.75
792.101,204.882,-22.6454,1754.37,descent,3696.82
792.111,204.894,-22.6389,1754.37,descent,3696.89
792.122,204.906,-22.633,1754.37,descent,3696.97
792.132,204.918,-22.6263,1754.37,descent,3697.04
792.143,204.921,-22.6271,1754.37,descent,3697.12
792.153,204.931,-22.6226,1754.37,descent,3697.19
792.164,204.944,-22.6151,1754.37,descent,3697.26
792.174,204.954,-22.6106,1754.37,descent,3697.33
792.184,204.974,-22.5986,1754.37,descent,3697.4
792.194,204.993,-22.5881,1754.37,descent,3697.47
792.204,205.009,-22.5793,1754.37,descent,3697.54
792.215,205.004,-22.5062,1754.37,descent,3697.64
792.246,204.549,-22.8188,1754.37,descent,3697.87
792.256,204.578,-22.802,1754.37,descent,3697.94
792.266,204.607,-22.7822,1754.37,descent,3698
792.277,204.632,-22.7652,1754.37,descent,3698.08
792.287,204.658,-22.7483,1754.37,descent,3698.15
792.297,204.684,-22.7308,1754.37,descent,3698.22
792.307,204.709,-22.7148,1754.37,descent,3698.29
792.319,204.683,-22.7354,1754.37,descent,3698.37
792.33,204.688,-22.7333,1754.37,descent,3698.45
792.341,204.692,-22.7319,1754.37,descent,3698.52
792.351,204.716,-22.7165,1754.37,descent,3698.59
792.361,204.738,-22.6276,1754.37,descent,3698.68
792.392,204.288,-22.9323,1754.37,descent,3698.91
792.403,204.301,-22.9259,1754.37,descent,3698.99
792.414,204.325,-22.9085,1754.37,descent,3699.06
792.424,204.349,-22.8916,1754.37,descent,3699.13
792.435,204.362,-22.8825,1754.37,descent,3699.21
792.446,204.383,-22.8673,1754.37,descent,3699.28
792.456,204.411,-22.8477,1754.37,descent,3699.36
792.466,204.44,-22.8274,1754.37,descent,3699.43
792.476,204.466,-22.8094,1754.37,descent,3699.5
792.486,204.497,-22.7871,1754.37,descent,3699.57
792.496,204.525,-22.7681,1754.37,descent,3699.64
792.506,204.554,-22.7486,1754.37,descent,3699.71
792.517,204.579,-22.7315,1754.37,descent,3699.78
792.527,204.602,-22.7163,1754.37,descent,3699.85
792.538,204.608,-22.7127,1754.37,descent,3699.93
792.548,204.626,-22.7011,1754.37,descent,3700
792.559,204.647,-22.6876,1754.37,descent,3700.07
792.569,204.669,-22.6732,1754.37,descent,3700.14
792.579,204.692,-22.6576,1754.37,descent,3700.22
792.589,204.715,-22.6432,1754.37,descent,3700.29
792.599,204.74,-22.6269,1754.37,descent,3700.36
792.611,204.718,-22.6447,1754.37,descent,3700.44
792.622,204.731,-22.6367,1754.37,descent,3700.51
792.632,204.756,-22.6209,1754.37,descent,3700.58
792.642,204.776,-22.6079,1754.37,descent,3700.66
792.652,204.795,-22.5965,1754.37,descent,3700.73
792.662,204.806,-22.5903,1754.37,descent,3700.8
792.673,204.826,-22.5785,1754.37,descent,3700.87
792.683,204.845,-22.5665,1754.37,descent,3700.94
792.693,204.85,-22.5655,1754.37,descent,3701.02
792.704,204.853,-22.5655,1754.37,descent,3701.09
792.714,204.868,-22.557,1754.37,descent,3701.16
792.725,204.882,-22.5492,1754.37,descent,3701.24
792.735,204.896,-22.5416,1754.37,descent,3701.31
792.746,204.897,-22.5439,1754.37,descent,3701.38
792.756,204.905,-22.54,1754.37,descent,3701.46
792.767,204.918,-22.5333,1754.37,descent,3701.53
792.777,204.93,-22.5271,1754.37,descent,3701.6
792.789,204.902,-22.5505,1754.37,descent,3701.69
792.8,204.902,-22.5531,1754.37,descent,3701.76
792.811,204.91,-22.4721,1754.37,descent,3701.85
792.832,204.677,-22.6334,1754.37,descent,3702.01
792.843,204.68,-22.6349,1754.37,descent,3702.08
792.853,204.704,-22.6197,1754.37,descent,3702.15
792.863,204.719,-22.6107,1754.37,descent,3702.23
792.873,204.745,-22.5945,1754.37,descent,3702.3
792.884,204.766,-22.5817,1754.37,descent,3702.37
792.894,204.77,-22.5814,1754.37,descent,3702.44
792.905,204.779,-22.5771,1754.37,descent,3702.52
792.916,204.79,-22.5718,1754.37,descent,3702.59
792.926,204.811,-22.5587,1754.37,descent,3702.66
792.936,204.831,-22.5472,1754.37,descent,3702.73
792.946,204.849,-22.5367,1754.37,descent,3702.8
792.956,204.854,-22.5357,1754.37,descent,3702.88
792.967,204.871,-22.5262,1754.37,descent,3702.95
792.977,204.89,-22.5162,1754.37,descent,3703.02
792.987,204.907,-22.5068,1754.37,descent,3703.09
792.997,204.921,-22.4997,1754.37,descent,3703.16
