time_s,status,altitude_m,vertical_velocity_mps,logged_apogee_m,legacy_apogee_m,safer_apogee_m,legacy_horizontal_speed_mps,safer_horizontal_speed_mps,zenith_deg
607.1808471679688,coast,1033.4940185546875,118.62671661376953,1136.3035888671875,1611.9068461172023,1609.3534183378945,6.282381428280701,0.5557129169262149,3.0315092402277553
607.2322998046875,coast,1039.574462890625,117.92273712158203,1141.3065185546875,1612.38339969192,1610.075607139167,6.064172805083523,0.5448061831844994,2.9438403471360566
607.2766723632812,coast,1044.767333984375,117.29278564453125,1145.3226318359375,1612.4075729335527,1610.104679024067,6.257043937849312,0.544937161605123,3.0535784352097126
607.3206176757812,coast,1049.8800048828125,116.67094421386719,1149.48974609375,1612.6086513985904,1610.002540357972,6.422093186486516,0.5597799080367514,3.150637771193121
607.3533325195312,coast,1053.653564453125,116.19300079345703,1152.37646484375,1612.4777034784217,1610.1149945993702,6.067005367258284,0.5620384717313033,2.9889787194831436
607.3952026367188,coast,1058.459716796875,115.58563232421875,1155.989013671875,1612.5528351007517,1610.4533322186235,5.6717542440638615,0.5672757192049753,2.80923439406803
607.4257202148438,coast,1061.9237060546875,115.1242446899414,1158.5689697265625,1612.365395655902,1610.442802134516,5.460738675538183,0.5687740037315238,2.7157002894699946
607.4619750976562,coast,1066.0418701171875,114.59660339355469,1161.681884765625,1612.2976768650874,1610.499590619697,5.294456864643919,0.5798010911228326,2.645230879925446
607.4927978515625,coast,1069.5128173828125,114.1368179321289,1164.27880859375,1612.1475065719435,1610.3651816152956,5.258273280951231,0.5906921099870452,2.637746486698993
607.5368041992188,coast,1074.4686279296875,113.49809265136719,1168.07763671875,1612.024060208033,1610.2480389220752,5.313314785229993,0.6013598865304796,2.680295363576999
607.5656127929688,coast,1077.677001953125,113.06465148925781,1170.50537109375,1611.785851783644,1609.9859170485977,5.350913932831479,0.6078879758635681,2.7095665661519117
607.6034545898438,coast,1081.87890625,112.50442504882812,1173.704345703125,1611.6026601194235,1609.7562077323225,5.385048575577717,0.618136368757134,2.7403833124699517
607.64208984375,coast,1086.1190185546875,111.9153060913086,1177.238525390625,1611.190916672529,1609.3318893045227,5.419001637715447,0.6247035584634827,2.77212853762829
607.6812744140625,coast,1090.3968505859375,111.31710052490234,1180.5048828125,1610.7974343557635,1608.903809043952,5.398280850969227,0.629404964170084,2.77636218769664
607.710205078125,coast,1093.5615234375,110.8897476196289,1182.9375,1610.6089287385948,1608.7742675274224,5.3333340940881,0.6286129664692348,2.7535660044548993
